# 	   	 Pokémon 	Exp. 	HP 	Attack 	Defense 	Sp. Attack 	Sp. Defense 	Speed 	Total EVs 
318 	 	Carvanha 	 61 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
319 	 	Sharpedo 	 161 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
320 	 	Wailmer 	 80 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
321 	 	Wailord 	 175 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
322 	 	Numel 	 61 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
323 	 	Camerupt 	 161 	 0 	 1 	 0 	 1 	 0 	 0 	 2 
324 	 	Torkoal 	 165 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
325 	 	Spoink 	 66 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
326 	 	Grumpig 	 165 	 0 	 0 	 0 	 0 	 2 	 0 	 2 
327 	 	Spinda 	 126 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
328 	 	Trapinch 	 58 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
329 	 	Vibrava 	 119 	 0 	 1 	 0 	 0 	 0 	 1 	 2 
330 	 	Flygon 	 234 	 0 	 1 	 0 	 0 	 0 	 2 	 3 
331 	 	Cacnea 	 67 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
332 	 	Cacturne 	 166 	 0 	 1 	 0 	 1 	 0 	 0 	 2 
333 	 	Swablu 	 62 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
334 	 	Altaria 	 172 	 0 	 0 	 0 	 0 	 2 	 0 	 2 
335 	 	Zangoose 	 160 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
336 	 	Seviper 	 160 	 0 	 1 	 0 	 1 	 0 	 0 	 2 
337 	 	Lunatone 	 154 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
338 	 	Solrock 	 154 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
339 	 	Barboach 	 58 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
340 	 	Whiscash 	 164 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
341 	 	Corphish 	 62 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
342 	 	Crawdaunt 	 164 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
343 	 	Baltoy 	 60 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
344 	 	Claydol 	 175 	 0 	 0 	 0 	 0 	 2 	 0 	 2 
345 	 	Lileep 	 71 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
346 	 	Cradily 	 173 	 0 	 0 	 0 	 0 	 2 	 0 	 2 
347 	 	Anorith 	 71 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
348 	 	Armaldo 	 173 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
349 	 	Feebas 	 40 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
350 	 	Milotic 	 189 	 0 	 0 	 0 	 0 	 2 	 0 	 2 
351 	 	Castform 	 147 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
352 	 	Kecleon 	 154 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
353 	 	Shuppet 	 59 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
354 	 	Banette 	 159 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
355 	 	Duskull 	 59 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
356 	 	Dusclops 	 159 	 0 	 0 	 1 	 0 	 1 	 0 	 2 
357 	 	Tropius 	 161 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
358 	 	Chimecho 	 149 	 0 	 0 	 0 	 1 	 1 	 0 	 2 
359 	 	Absol 	 163 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
360 	 	Wynaut 	 52 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
361 	 	Snorunt 	 60 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
362 	 	Glalie 	 168 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
363 	 	Spheal 	 58 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
364 	 	Sealeo 	 144 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
365 	 	Walrein 	 239 	 3 	 0 	 0 	 0 	 0 	 0 	 3 
366 	 	Clamperl 	 69 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
367 	 	Huntail 	 170 	 0 	 1 	 1 	 0 	 0 	 0 	 2 
368 	 	Gorebyss 	 170 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
369 	 	Relicanth 	 170 	 1 	 0 	 1 	 0 	 0 	 0 	 2 
370 	 	Luvdisc 	 116 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
371 	 	Bagon 	 60 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
372 	 	Shelgon 	 147 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
373 	 	Salamence 	 270 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
374 	 	Beldum 	 60 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
375 	 	Metang 	 147 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
376 	 	Metagross 	 270 	 0 	 0 	 3 	 0 	 0 	 0 	 3 
377 	 	Regirock 	 261 	 0 	 0 	 3 	 0 	 0 	 0 	 3 
378 	 	Regice 	 261 	 0 	 0 	 0 	 0 	 3 	 0 	 3 
379 	 	Registeel 	 261 	 0 	 0 	 2 	 0 	 1 	 0 	 3 
380 	 	Latias 	 270 	 0 	 0 	 0 	 0 	 3 	 0 	 3 
381 	 	Latios 	 270 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
382 	 	Kyogre 	 302 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
383 	 	Groudon 	 302 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
384 	 	Rayquaza 	 306 	 0 	 2 	 0 	 1 	 0 	 0 	 3 
385 	 	Jirachi 	 270 	 3 	 0 	 0 	 0 	 0 	 0 	 3 
386 	 	Deoxys 	 270 	 0 	 1 	 0 	 1 	 0 	 1 	 3 
386 	 	Deoxys (Attack Forme) 	 270 	 0 	 2 	 0 	 1 	 0 	 0 	 3 
386 	 	Deoxys (Defense Forme) 	 270 	 0 	 0 	 2 	 0 	 1 	 0 	 3 
386 	 	Deoxys (Speed Forme) 	 270 	 0 	 0 	 0 	 0 	 0 	 3 	 3 
387 	 	Turtwig 	 64 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
388 	 	Grotle 	 142 	 0 	 1 	 1 	 0 	 0 	 0 	 2 
389 	 	Torterra 	 236 	 0 	 2 	 1 	 0 	 0 	 0 	 3 
390 	 	Chimchar 	 62 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
391 	 	Monferno 	 142 	 0 	 0 	 0 	 1 	 0 	 1 	 2 
392 	 	Infernape 	 240 	 0 	 1 	 0 	 1 	 0 	 1 	 3 
393 	 	Piplup 	 63 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
394 	 	Prinplup 	 142 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
395 	 	Empoleon 	 239 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
396 	 	Starly 	 49 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
397 	 	Staravia 	 119 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
398 	 	Staraptor 	 214 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
399 	 	Bidoof 	 50 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
400 	 	Bibarel 	 144 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
401 	 	Kricketot 	 39 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
402 	 	Kricketune 	 134 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
403 	 	Shinx 	 53 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
404 	 	Luxio 	 127 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
405 	 	Luxray 	 235 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
406 	 	Budew 	 56 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
407 	 	Roserade 	 227 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
408 	 	Cranidos 	 70 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
409 	 	Rampardos 	 173 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
410 	 	Shieldon 	 70 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
411 	 	Bastiodon 	 173 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
412 	 	Burmy 	 45 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
413 	 	Wormadam (Plant Cloak) 	 148 	 0 	 0 	 0 	 0 	 2 	 0 	 2 
413 	 	Wormadam (Sandy Cloak) 	 148 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
413 	 	Wormadam (Trash Cloak) 	 148 	 0 	 0 	 1 	 0 	 1 	 0 	 2 
414 	 	Mothim 	 148 	 0 	 1 	 0 	 1 	 0 	 0 	 2 
415 	 	Combee 	 49 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
416 	 	Vespiquen 	 166 	 0 	 0 	 1 	 0 	 1 	 0 	 2 
417 	 	Pachirisu 	 142 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
418 	 	Buizel 	 66 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
419 	 	Floatzel 	 173 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
420 	 	Cherubi 	 55 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
421 	 	Cherrim 	 158 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
422 	 	Shellos 	 65 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
423 	 	Gastrodon 	 166 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
424 	 	Ambipom 	 169 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
425 	 	Drifloon 	 70 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
426 	 	Drifblim 	 174 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
427 	 	Buneary 	 70 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
428 	 	Lopunny 	 168 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
429 	 	Mismagius 	 173 	 0 	 0 	 0 	 1 	 1 	 0 	 2 
430 	 	Honchkrow 	 177 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
431 	 	Glameow 	 62 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
432 	 	Purugly 	 158 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
433 	 	Chingling 	 57 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
434 	 	Stunky 	 66 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
435 	 	Skuntank 	 168 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
436 	 	Bronzor 	 60 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
437 	 	Bronzong 	 175 	 0 	 0 	 1 	 0 	 1 	 0 	 2 
438 	 	Bonsly 	 58 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
439 	 	Mime Jr. 	 62 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
440 	 	Happiny 	 110 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
441 	 	Chatot 	 144 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
442 	 	Spiritomb 	 170 	 0 	 0 	 1 	 0 	 1 	 0 	 2 
443 	 	Gible 	 60 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
444 	 	Gabite 	 144 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
445 	 	Garchomp 	 270 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
446 	 	Munchlax 	 78 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
447 	 	Riolu 	 57 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
448 	 	Lucario 	 184 	 0 	 1 	 0 	 1 	 0 	 0 	 2 
449 	 	Hippopotas 	 66 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
450 	 	Hippowdon 	 184 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
451 	 	Skorupi 	 66 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
452 	 	Drapion 	 175 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
453 	 	Croagunk 	 60 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
454 	 	Toxicroak 	 172 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
455 	 	Carnivine 	 159 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
456 	 	Finneon 	 66 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
457 	 	Lumineon 	 161 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
458 	 	Mantyke 	 69 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
459 	 	Snover 	 67 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
460 	 	Abomasnow 	 173 	 0 	 1 	 0 	 1 	 0 	 0 	 2 
461 	 	Weavile 	 179 	 0 	 1 	 0 	 0 	 0 	 1 	 2 
462 	 	Magnezone 	 241 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
463 	 	Lickilicky 	 180 	 3 	 0 	 0 	 0 	 0 	 0 	 3 
464 	 	Rhyperior 	 241 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
465 	 	Tangrowth 	 187 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
466 	 	Electivire 	 243 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
467 	 	Magmortar 	 243 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
468 	 	Togekiss 	 245 	 0 	 0 	 0 	 2 	 1 	 0 	 3 
469 	 	Yanmega 	 180 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
470 	 	Leafeon 	 196 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
471 	 	Glaceon 	 196 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
472 	 	Gliscor 	 179 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
473 	 	Mamoswine 	 207 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
474 	 	Porygon-Z 	 241 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
475 	 	Gallade 	 233 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
476 	 	Probopass 	 184 	 0 	 0 	 1 	 0 	 2 	 0 	 3 
477 	 	Dusknoir 	 236 	 0 	 0 	 1 	 0 	 2 	 0 	 3 
478 	 	Froslass 	 168 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
479 	 	Rotom 	 154 	 0 	 0 	 0 	 1 	 0 	 1 	 2 
480 	 	Uxie 	 261 	 0 	 0 	 2 	 0 	 1 	 0 	 3 
481 	 	Mesprit 	 261 	 0 	 1 	 0 	 1 	 1 	 0 	 3 
482 	 	Azelf 	 261 	 0 	 2 	 0 	 1 	 0 	 0 	 3 
483 	 	Dialga 	 306 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
484 	 	Palkia 	 306 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
485 	 	Heatran 	 270 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
486 	 	Regigigas 	 302 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
487 	 	Giratina 	 306 	 3 	 0 	 0 	 0 	 0 	 0 	 3 
488 	 	Cresselia 	 270 	 0 	 0 	 0 	 0 	 3 	 0 	 3 
489 	 	Phione 	 216 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
490 	 	Manaphy 	 270 	 3 	 0 	 0 	 0 	 0 	 0 	 3 
491 	 	Darkrai 	 270 	 0 	 0 	 0 	 2 	 0 	 1 	 3 
492 	 	Shaymin 	 270 	 3 	 0 	 0 	 0 	 0 	 0 	 3 
492 	 	Shaymin (Sky Forme) 	 270 	 0 	 0 	 0 	 0 	 0 	 3 	 3 
493 	 	Arceus 	 324 	 3 	 0 	 0 	 0 	 0 	 0 	 3 
494 	 	Victini 	 270 	 3 	 0 	 0 	 0 	 0 	 0 	 3 
495 	 	Snivy 	 28 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
496 	 	Servine 	 145 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
497 	 	Serperior 	 238 	 0 	 0 	 0 	 0 	 0 	 3 	 3 
498 	 	Tepig 	 28 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
499 	 	Pignite 	 146 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
500 	 	Emboar 	 238 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
501 	 	Oshawott 	 28 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
502 	 	Dewott 	 145 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
503 	 	Samurott 	 238 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
504 	 	Patrat 	 51 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
505 	 	Watchog 	 147 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
506 	 	Lillipup 	 55 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
507 	 	Herdier 	 130 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
508 	 	Stoutland 	 221 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
509 	 	Purrloin 	 56 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
510 	 	Liepard 	 156 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
511 	 	Pansage 	 63 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
512 	 	Simisage 	 174 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
513 	 	Pansear 	 63 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
514 	 	Simisear 	 174 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
515 	 	Panpour 	 63 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
516 	 	Simipour 	 174 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
517 	 	Munna 	 58 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
518 	 	Musharna 	 170 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
519 	 	Pidove 	 53 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
520 	 	Tranquill 	 125 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
521 	 	Unfezant 	 215 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
522 	 	Blitzle 	 59 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
523 	 	Zebstrika 	 174 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
524 	 	Roggenrola 	 56 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
525 	 	Boldore 	 137 	 0 	 1 	 1 	 0 	 0 	 0 	 2 
526 	 	Gigalith 	 227 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
527 	 	Woobat 	 63 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
528 	 	Swoobat 	 149 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
529 	 	Drilbur 	 66 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
530 	 	Excadrill 	 178 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
531 	 	Audino 	 390 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
532 	 	Timburr 	 61 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
533 	 	Gurdurr 	 142 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
534 	 	Conkeldurr 	 227 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
535 	 	Tympole 	 59 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
536 	 	Palpitoad 	 134 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
537 	 	Seismitoad 	 225 	 3 	 0 	 0 	 0 	 0 	 0 	 3 
538 	 	Throh 	 163 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
539 	 	Sawk 	 163 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
540 	 	Sewaddle 	 62 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
541 	 	Swadloon 	 133 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
542 	 	Leavanny 	 221 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
543 	 	Venipede 	 52 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
544 	 	Whirlipede 	 126 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
545 	 	Scolipede 	 214 	 0 	 0 	 0 	 0 	 0 	 3 	 3 
546 	 	Cottonee 	 56 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
547 	 	Whimsicott 	 168 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
548 	 	Petilil 	 56 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
549 	 	Lilligant 	 168 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
550 	 	Basculin 	 161 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
551 	 	Sandile 	 58 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
552 	 	Krokorok 	 123 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
553 	 	Krookodile 	 229 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
554 	 	Darumaka 	 63 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
555 	 	Darmanitan (Standard Mode) 	 168 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
555 	 	Darmanitan (Zen Mode) 	 168 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
556 	 	Maractus 	 161 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
557 	 	Dwebble 	 65 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
558 	 	Crustle 	 166 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
559 	 	Scraggy 	 70 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
560 	 	Scrafty 	 171 	 0 	 0 	 1 	 0 	 1 	 0 	 2 
561 	 	Sigilyph 	 172 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
562 	 	Yamask 	 61 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
563 	 	Cofagrigus 	 169 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
564 	 	Tirtouga 	 71 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
565 	 	Carracosta 	 173 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
566 	 	Archen 	 71 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
567 	 	Archeops 	 177 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
568 	 	Trubbish 	 66 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
569 	 	Garbodor 	 166 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
570 	 	Zorua 	 66 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
571 	 	Zoroark 	 179 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
572 	 	Minccino 	 60 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
573 	 	Cinccino 	 165 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
574 	 	Gothita 	 58 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
575 	 	Gothorita 	 137 	 0 	 0 	 0 	 0 	 2 	 0 	 2 
576 	 	Gothitelle 	 221 	 0 	 0 	 0 	 0 	 3 	 0 	 3 
577 	 	Solosis 	 58 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
578 	 	Duosion 	 130 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
579 	 	Reuniclus 	 221 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
580 	 	Ducklett 	 61 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
581 	 	Swanna 	 166 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
582 	 	Vanillite 	 61 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
583 	 	Vanillish 	 138 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
584 	 	Vanilluxe 	 241 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
585 	 	Deerling 	 67 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
586 	 	Sawsbuck 	 166 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
587 	 	Emolga 	 150 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
588 	 	Karrablast 	 63 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
589 	 	Escavalier 	 173 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
590 	 	Foongus 	 59 	 1 	 0 	 0 	 0 	 0 	 0 	 1 
591 	 	Amoonguss 	 162 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
592 	 	Frillish 	 67 	 0 	 0 	 0 	 0 	 1 	 0 	 1 
593 	 	Jellicent 	 168 	 0 	 0 	 0 	 0 	 2 	 0 	 2 
594 	 	Alomomola 	 165 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
595 	 	Joltik 	 64 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
596 	 	Galvantula 	 165 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
597 	 	Ferroseed 	 61 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
598 	 	Ferrothorn 	 171 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
599 	 	Klink 	 60 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
600 	 	Klang 	 154 	 0 	 0 	 2 	 0 	 0 	 0 	 2 
601 	 	Klinklang 	 234 	 0 	 0 	 3 	 0 	 0 	 0 	 3 
602 	 	Tynamo 	 55 	 0 	 0 	 0 	 0 	 0 	 1 	 1 
603 	 	Eelektrik 	 142 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
604 	 	Eelektross 	 232 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
605 	 	Elgyem 	 67 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
606 	 	Beheeyem 	 170 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
607 	 	Litwick 	 55 	 0 	 0 	 0 	 1 	 0 	 0 	 1 
608 	 	Lampent 	 130 	 0 	 0 	 0 	 2 	 0 	 0 	 2 
609 	 	Chandelure 	 234 	 0 	 0 	 0 	 3 	 0 	 0 	 3 
610 	 	Axew 	 64 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
611 	 	Fraxure 	 144 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
612 	 	Haxorus 	 243 	 0 	 3 	 0 	 0 	 0 	 0 	 3 
613 	 	Cubchoo 	 61 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
614 	 	Beartic 	 170 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
615 	 	Cryogonal 	 170 	 0 	 0 	 0 	 0 	 2 	 0 	 2 
616 	 	Shelmet 	 61 	 0 	 0 	 1 	 0 	 0 	 0 	 1 
617 	 	Accelgor 	 173 	 0 	 0 	 0 	 0 	 0 	 2 	 2 
618 	 	Stunfisk 	 165 	 2 	 0 	 0 	 0 	 0 	 0 	 2 
619 	 	Mienfoo 	 70 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
620 	 	Mienshao 	 179 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
621 	 	Druddigon 	 170 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
622 	 	Golett 	 61 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
623 	 	Golurk 	 169 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
624 	 	Pawniard 	 68 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
625 	 	Bisharp 	 172 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
626 	 	Bouffalant 	 172 	 0 	 2 	 0 	 0 	 0 	 0 	 2 
627 	 	Rufflet 	 70 	 0 	 1 	 0 	 0 	 0 	 0 	 1 
